Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag
387,04-05-2020,Iron Supplement,Mineral,166,36.63,6080.58,0.03,2,USA,iHerb,1
388,04-05-2020,Electrolyte Powder,Hydration,133,17.14,2279.62,0.17,0,USA,Amazon,0
389,11-05-2020,Whey Protein,Protein,146,20.22,2952.12,0.13,1,Canada,iHerb,1
390,11-05-2020,Vitamin C,Vitamin,127,38.03,4829.81,0.16,2,USA,Amazon,1
391,11-05-2020,Fish Oil,Omega,141,46.17,6509.97,0.13,3,UK,iHerb,1
392,11-05-2020,Multivitamin,Vitamin,163,34.25,5582.75,0.08,3,Canada,Amazon,1
393,11-05-2020,Pre-Workout,Performance,148,52.75,7807,0.22,1,Canada,Amazon,1
394,11-05-2020,BCAA,Amino Acid,128,50.18,6423.04,0.23,0,USA,Walmart,0
395,11-05-2020,Creatine,Performance,127,29.47,3742.69,0.14,4,Canada,iHerb,1
396,11-05-2020,Zinc,Mineral,127,13.71,1741.17,0.09,2,USA,Walmart,1
397,11-05-2020,Collagen Peptides,Protein,152,21.01,3193.52,0.09,1,Canada,iHerb,1
398,11-05-2020,Magnesium,Mineral,127,33.21,4217.67,0.18,2,USA,iHerb,1
399,11-05-2020,Ashwagandha,Herbal,158,20.88,3299.04,0.17,1,Canada,Amazon,1
400,11-05-2020,Melatonin,Sleep Aid,160,13.32,2131.2,0.19,2,Canada,iHerb,1
401,11-05-2020,Biotin,Vitamin,161,50.15,8074.15,0.13,0,Canada,Walmart,0
402,11-05-2020,Green Tea Extract,Fat Burner,156,47.11,7349.16,0.04,0,Canada,iHerb,0
403,11-05-2020,Iron Supplement,Mineral,168,55.41,9308.88,0.19,2,USA,Walmart,1
404,11-05-2020,Electrolyte Powder,Hydration,156,38.94,6074.64,0.16,0,UK,iHerb,0
405,18-05-2020,Whey Protein,Protein,149,23.55,3508.95,0.05,1,USA,iHerb,1
406,18-05-2020,Vitamin C,Vitamin,140,31.24,4373.6,0.23,1,USA,iHerb,1
407,18-05-2020,Fish Oil,Omega,138,44.81,6183.78,0.1,2,Canada,Amazon,1
408,18-05-2020,Multivitamin,Vitamin,156,23.6,3681.6,0.17,1,Canada,iHerb,1
409,18-05-2020,Pre-Workout,Performance,175,26.23,4590.25,0.07,1,Canada,iHerb,1
410,18-05-2020,BCAA,Amino Acid,157,39.77,6243.89,0.07,2,UK,Amazon,1
411,18-05-2020,Creatine,Performance,162,48.04,7782.48,0.05,0,Canada,Walmart,0
412,18-05-2020,Zinc,Mineral,157,31.62,4964.34,0.01,1,Canada,Amazon,1
413,18-05-2020,Collagen Peptides,Protein,140,11.95,1673,0.17,1,UK,iHerb,1
414,18-05-2020,Magnesium,Mineral,168,26.26,4411.68,0.23,6,Canada,iHerb,1
415,18-05-2020,Ashwagandha,Herbal,163,22.45,3659.35,0.14,0,Canada,Walmart,0
416,18-05-2020,Melatonin,Sleep Aid,144,50.33,7247.52,0.21,6,USA,Amazon,1
417,18-05-2020,Biotin,Vitamin,140,30.56,4278.4,0.03,0,UK,iHerb,0
418,18-05-2020,Green Tea Extract,Fat Burner,145,38.31,5554.95,0.08,2,UK,Walmart,1
419,18-05-2020,Iron Supplement,Mineral,140,48.22,6750.8,0.16,2,Canada,Amazon,1
420,18-05-2020,Electrolyte Powder,Hydration,154,41.23,6349.42,0.22,2,USA,iHerb,1
421,25-05-2020,Whey Protein,Protein,160,45.37,7259.2,0.1,1,UK,Amazon,1
422,25-05-2020,Vitamin C,Vitamin,153,56.46,8638.38,0.09,1,UK,iHerb,1
423,25-05-2020,Fish Oil,Omega,162,39.66,6424.92,0.01,1,Canada,Amazon,1
424,25-05-2020,Multivitamin,Vitamin,156,28.66,4470.96,0.24,0,UK,Amazon,0
425,25-05-2020,Pre-Workout,Performance,150,44.86,6729,0.16,1,Canada,Amazon,1
426,25-05-2020,BCAA,Amino Acid,136,39.97,5435.92,0.04,2,Canada,Walmart,1
427,25-05-2020,Creatine,Performance,148,51.87,7676.76,0.04,0,UK,iHerb,0
428,25-05-2020,Zinc,Mineral,161,44.98,7241.78,0.21,3,UK,Amazon,1
429,25-05-2020,Collagen Peptides,Protein,150,17.68,2652,0.14,1,UK,Amazon,1
430,25-05-2020,Magnesium,Mineral,171,39.64,6778.44,0.09,0,Canada,Walmart,0
431,25-05-2020,Ashwagandha,Herbal,129,54.05,6972.45,0.22,2,USA,iHerb,1
432,25-05-2020,Melatonin,Sleep Aid,139,54.3,7547.7,0.05,2,USA,Amazon,1
433,25-05-2020,Biotin,Vitamin,142,59.86,8500.12,0.01,3,UK,iHerb,1
434,25-05-2020,Green Tea Extract,Fat Burner,149,13.12,1954.88,0.08,0,UK,Walmart,0
435,25-05-2020,Iron Supplement,Mineral,130,13.55,1761.5,0.05,0,Canada,Amazon,0
436,25-05-2020,Electrolyte Powder,Hydration,149,15.05,2242.45,0.04,0,UK,Amazon,0
437,01-06-2020,Whey Protein,Protein,142,26.31,3736.02,0.07,0,USA,iHerb,0
438,01-06-2020,Vitamin C,Vitamin,134,27.77,3721.18,0.17,0,UK,Walmart,0
439,01-06-2020,Fish Oil,Omega,139,17.35,2411.65,0.09,3,USA,iHerb,1
440,01-06-2020,Multivitamin,Vitamin,136,34.23,4655.28,0.08,1,Canada,Amazon,1
441,01-06-2020,Pre-Workout,Performance,162,39.03,6322.86,0.13,0,USA,Amazon,0
442,01-06-2020,BCAA,Amino Acid,154,34.39,5296.06,0.02,1,Canada,Walmart,1
443,01-06-2020,Creatine,Performance,143,12.85,1837.55,0.1,1,Canada,iHerb,1
444,01-06-2020,Zinc,Mineral,158,43.36,6850.88,0.19,3,Canada,Walmart,1
445,01-06-2020,Collagen Peptides,Protein,143,52.01,7437.43,0.25,3,UK,iHerb,1
446,01-06-2020,Magnesium,Mineral,145,34.47,4998.15,0.19,1,Canada,iHerb,1
447,01-06-2020,Ashwagandha,Herbal,149,28.07,4182.43,0.21,1,Canada,Amazon,1
448,01-06-2020,Melatonin,Sleep Aid,144,48.12,6929.28,0.03,0,Canada,iHerb,0
449,01-06-2020,Biotin,Vitamin,178,38.39,6833.42,0.14,2,UK,Walmart,1
450,01-06-2020,Green Tea Extract,Fat Burner,155,37.63,5832.65,0.09,2,Canada,iHerb,1
451,01-06-2020,Iron Supplement,Mineral,135,19.26,2600.1,0.07,0,Canada,Walmart,0
452,01-06-2020,Electrolyte Powder,Hydration,137,24.29,3327.73,0.23,4,USA,Amazon,1
453,08-06-2020,Whey Protein,Protein,152,28.73,4366.96,0.2,1,UK,Amazon,1
454,08-06-2020,Vitamin C,Vitamin,130,52.26,6793.8,0.2,0,USA,Walmart,0
455,08-06-2020,Fish Oil,Omega,156,20.91,3261.96,0.22,1,USA,Amazon,1
456,08-06-2020,Multivitamin,Vitamin,141,53.53,7547.73,0.2,2,Canada,Walmart,1
457,08-06-2020,Pre-Workout,Performance,159,32.92,5234.28,0.09,0,Canada,iHerb,0
458,08-06-2020,BCAA,Amino Acid,149,12,1788,0.07,0,UK,iHerb,0
459,08-06-2020,Creatine,Performance,140,33.4,4676,0.12,2,USA,Walmart,1
460,08-06-2020,Zinc,Mineral,136,31.5,4284,0.15,7,USA,Walmart,1
461,08-06-2020,Collagen Peptides,Protein,160,51.38,8220.8,0.04,0,USA,Walmart,0
462,08-06-2020,Magnesium,Mineral,138,35.53,4903.14,0.15,3,Canada,iHerb,1
463,08-06-2020,Ashwagandha,Herbal,150,12.51,1876.5,0.01,1,Canada,Amazon,1
464,08-06-2020,Melatonin,Sleep Aid,148,18.03,2668.44,0.01,1,UK,Amazon,1
465,08-06-2020,Biotin,Vitamin,140,46.23,6472.2,0.03,2,UK,Walmart,1
466,08-06-2020,Green Tea Extract,Fat Burner,142,28.99,4116.58,0.2,1,USA,Amazon,1
467,08-06-2020,Iron Supplement,Mineral,159,48.64,7733.76,0.06,2,Canada,Amazon,1
468,08-06-2020,Electrolyte Powder,Hydration,152,29.37,4464.24,0.02,0,USA,iHerb,0
469,15-06-2020,Whey Protein,Protein,163,48.76,7947.88,0.06,1,UK,iHerb,1
470,15-06-2020,Vitamin C,Vitamin,156,23.27,3630.12,0.15,2,USA,iHerb,1
471,15-06-2020,Fish Oil,Omega,143,57.36,8202.48,0.22,2,Canada,Amazon,1
472,15-06-2020,Multivitamin,Vitamin,142,58.17,8260.14,0,2,UK,Walmart,1
473,15-06-2020,Pre-Workout,Performance,158,59.51,9402.58,0.08,1,UK,Walmart,1
474,15-06-2020,BCAA,Amino Acid,129,23.05,2973.45,0.09,2,Canada,Walmart,1
475,15-06-2020,Creatine,Performance,174,28.63,4981.62,0.23,0,Canada,Walmart,0
476,15-06-2020,Zinc,Mineral,130,39.76,5168.8,0.04,4,Canada,Walmart,1
477,15-06-2020,Collagen Peptides,Protein,148,22.33,3304.84,0.12,2,USA,Amazon,1
478,15-06-2020,Magnesium,Mineral,159,38.89,6183.51,0.23,3,UK,iHerb,1
479,15-06-2020,Ashwagandha,Herbal,160,10.34,1654.4,0.05,2,USA,iHerb,1
480,15-06-2020,Melatonin,Sleep Aid,147,54.23,7971.81,0.22,3,USA,Walmart,1
481,15-06-2020,Biotin,Vitamin,143,23.58,3371.94,0.05,0,USA,iHerb,0
482,15-06-2020,Green Tea Extract,Fat Burner,144,51.55,7423.2,0.03,2,Canada,iHerb,1
483,15-06-2020,Iron Supplement,Mineral,151,34.64,5230.64,0.07,2,UK,Walmart,1
484,15-06-2020,Electrolyte Powder,Hydration,148,15.83,2342.84,0.14,3,USA,Walmart,1
485,22-06-2020,Whey Protein,Protein,144,42.93,6181.92,0.23,2,Canada,iHerb,1
486,22-06-2020,Vitamin C,Vitamin,152,54.92,8347.84,0.1,1,UK,Amazon,1
487,22-06-2020,Fish Oil,Omega,162,38.84,6292.08,0.12,0,UK,iHerb,0
488,22-06-2020,Multivitamin,Vitamin,127,46.94,5961.38,0.01,2,USA,iHerb,1
489,22-06-2020,Pre-Workout,Performance,151,18.63,2813.13,0.14,1,USA,Walmart,1
490,22-06-2020,BCAA,Amino Acid,174,59.18,10297.32,0.06,5,UK,iHerb,1
491,22-06-2020,Creatine,Performance,148,12.52,1852.96,0.01,2,UK,Amazon,1
492,22-06-2020,Zinc,Mineral,148,40.7,6023.6,0.06,2,UK,Amazon,1
493,22-06-2020,Collagen Peptides,Protein,145,51.03,7399.35,0.12,1,Canada,Walmart,1
494,22-06-2020,Magnesium,Mineral,145,26.41,3829.45,0.05,0,UK,iHerb,0
495,22-06-2020,Ashwagandha,Herbal,149,52.05,7755.45,0.06,1,Canada,iHerb,1
496,22-06-2020,Melatonin,Sleep Aid,162,29.23,4735.26,0.11,1,UK,Walmart,1
497,22-06-2020,Biotin,Vitamin,173,56.69,9807.37,0.17,2,UK,iHerb,1
498,22-06-2020,Green Tea Extract,Fat Burner,147,42.82,6294.54,0.24,1,USA,iHerb,1
499,22-06-2020,Iron Supplement,Mineral,158,30.88,4879.04,0.03,2,UK,iHerb,1
500,22-06-2020,Electrolyte Powder,Hydration,174,13.84,2408.16,0.09,2,UK,iHerb,1
501,29-06-2020,Whey Protein,Protein,146,50.73,7406.58,0.15,1,Canada,Walmart,1
502,29-06-2020,Vitamin C,Vitamin,141,27.74,3911.34,0.1,2,Canada,Amazon,1
503,29-06-2020,Fish Oil,Omega,156,29.76,4642.56,0.05,0,USA,Amazon,0
504,29-06-2020,Multivitamin,Vitamin,163,30.96,5046.48,0.04,3,USA,Amazon,1
505,29-06-2020,Pre-Workout,Performance,152,35.12,5338.24,0.18,4,USA,iHerb,1
506,29-06-2020,BCAA,Amino Acid,139,56.72,7884.08,0.23,2,UK,Walmart,1
507,29-06-2020,Creatine,Performance,155,47.62,7381.1,0.13,2,Canada,iHerb,1
508,29-06-2020,Zinc,Mineral,147,51.22,7529.34,0.04,3,UK,Walmart,1
509,29-06-2020,Collagen Peptides,Protein,151,31.57,4767.07,0.09,3,Canada,iHerb,1
510,29-06-2020,Magnesium,Mineral,141,34.2,4822.2,0.13,1,Canada,Amazon,1
511,29-06-2020,Ashwagandha,Herbal,153,11.96,1829.88,0.07,0,UK,Amazon,0
512,29-06-2020,Melatonin,Sleep Aid,146,27.29,3984.34,0.17,2,UK,Amazon,1
513,29-06-2020,Biotin,Vitamin,176,49.16,8652.16,0.07,5,Canada,iHerb,1
514,29-06-2020,Green Tea Extract,Fat Burner,156,16.02,2499.12,0.23,0,Canada,Walmart,0
515,29-06-2020,Iron Supplement,Mineral,154,25.36,3905.44,0.14,1,Canada,iHerb,1
516,29-06-2020,Electrolyte Powder,Hydration,136,30.91,4203.76,0.19,3,Canada,Amazon,1
517,06-07-2020,Whey Protein,Protein,129,15.01,1936.29,0,2,UK,iHerb,1
518,06-07-2020,Vitamin C,Vitamin,154,21.69,3340.26,0.01,3,Canada,Walmart,1
519,06-07-2020,Fish Oil,Omega,140,56.32,7884.8,0.1,0,USA,Amazon,0
520,06-07-2020,Multivitamin,Vitamin,146,39.16,5717.36,0,2,Canada,Walmart,1
521,06-07-2020,Pre-Workout,Performance,143,39.42,5637.06,0.1,4,UK,Walmart,1
522,06-07-2020,BCAA,Amino Acid,151,45.47,6865.97,0.07,3,Canada,iHerb,1
523,06-07-2020,Creatine,Performance,145,12.53,1816.85,0.11,3,USA,Amazon,1
524,06-07-2020,Zinc,Mineral,162,21.3,3450.6,0.2,4,UK,Walmart,1
525,06-07-2020,Collagen Peptides,Protein,131,26.87,3519.97,0.22,0,USA,Walmart,0
526,06-07-2020,Magnesium,Mineral,139,12.56,1745.84,0.12,1,UK,iHerb,1
527,06-07-2020,Ashwagandha,Herbal,144,36.5,5256,0.04,1,USA,iHerb,1
528,06-07-2020,Melatonin,Sleep Aid,162,17.69,2865.78,0.04,1,Canada,Walmart,1
529,06-07-2020,Biotin,Vitamin,145,43.98,6377.1,0.01,0,USA,Amazon,0
530,06-07-2020,Green Tea Extract,Fat Burner,146,19.67,2871.82,0.16,1,Canada,iHerb,1
531,06-07-2020,Iron Supplement,Mineral,167,24.86,4151.62,0.06,1,UK,Walmart,1
532,06-07-2020,Electrolyte Powder,Hydration,140,51.3,7182,0.17,2,USA,Amazon,1
533,13-07-2020,Whey Protein,Protein,146,46.9,6847.4,0.09,2,Canada,iHerb,1
534,13-07-2020,Vitamin C,Vitamin,141,59.63,8407.83,0.04,5,Canada,iHerb,1
535,13-07-2020,Fish Oil,Omega,156,53.31,8316.36,0.07,1,Canada,iHerb,1
536,13-07-2020,Multivitamin,Vitamin,154,31.37,4830.98,0.08,2,USA,Walmart,1
537,13-07-2020,Pre-Workout,Performance,165,56.72,9358.8,0.17,3,UK,Amazon,1
538,13-07-2020,BCAA,Amino Acid,152,10.81,1643.12,0.2,0,USA,iHerb,0
539,13-07-2020,Creatine,Performance,142,48.27,6854.34,0.06,3,UK,Amazon,1
540,13-07-2020,Zinc,Mineral,132,58.96,7782.72,0.17,2,Canada,iHerb,1
541,13-07-2020,Collagen Peptides,Protein,144,39.71,5718.24,0.15,2,UK,Walmart,1
542,13-07-2020,Magnesium,Mineral,153,23.8,3641.4,0.19,1,Canada,iHerb,1
543,13-07-2020,Ashwagandha,Herbal,157,41.27,6479.39,0.19,1,Canada,iHerb,1
544,13-07-2020,Melatonin,Sleep Aid,125,40.3,5037.5,0.21,0,Canada,Amazon,0
545,13-07-2020,Biotin,Vitamin,159,33.93,5394.87,0.23,1,Canada,iHerb,1
546,13-07-2020,Green Tea Extract,Fat Burner,149,14.08,2097.92,0.06,0,Canada,Walmart,0
547,13-07-2020,Iron Supplement,Mineral,155,37.41,5798.55,0.04,1,USA,Amazon,1
548,13-07-2020,Electrolyte Powder,Hydration,153,35.01,5356.53,0.02,0,Canada,Walmart,0
549,20-07-2020,Whey Protein,Protein,154,55.86,8602.44,0.1,0,UK,Walmart,0
550,20-07-2020,Vitamin C,Vitamin,158,36.27,5730.66,0.17,3,UK,Amazon,1
551,20-07-2020,Fish Oil,Omega,161,43.98,7080.78,0.24,1,Canada,Amazon,1
552,20-07-2020,Multivitamin,Vitamin,139,41.69,5794.91,0.15,0,USA,Amazon,0
553,20-07-2020,Pre-Workout,Performance,158,43.25,6833.5,0.14,1,Canada,Amazon,1
554,20-07-2020,BCAA,Amino Acid,134,51.58,6911.72,0.23,2,Canada,Amazon,1
555,20-07-2020,Creatine,Performance,132,46.45,6131.4,0.19,0,UK,Amazon,0
556,20-07-2020,Zinc,Mineral,145,10.64,1542.8,0.14,3,Canada,iHerb,1
557,20-07-2020,Collagen Peptides,Protein,180,35.72,6429.6,0.02,2,Canada,Walmart,1
558,20-07-2020,Magnesium,Mineral,146,29.44,4298.24,0.06,0,USA,Amazon,0
559,20-07-2020,Ashwagandha,Herbal,143,18.84,2694.12,0.25,1,USA,Amazon,1
560,20-07-2020,Melatonin,Sleep Aid,151,59.78,9026.78,0.15,3,UK,iHerb,1
561,20-07-2020,Biotin,Vitamin,144,30.14,4340.16,0.17,2,UK,Walmart,1
562,20-07-2020,Green Tea Extract,Fat Burner,143,41.62,5951.66,0.03,1,USA,iHerb,1
563,20-07-2020,Iron Supplement,Mineral,157,47.67,7484.19,0.22,1,USA,Amazon,1
564,20-07-2020,Electrolyte Powder,Hydration,159,19.33,3073.47,0.01,1,USA,iHerb,1
565,27-07-2020,Whey Protein,Protein,148,52.5,7770,0.05,0,UK,iHerb,0
566,27-07-2020,Vitamin C,Vitamin,183,33.92,6207.36,0.15,2,USA,Walmart,1
567,27-07-2020,Fish Oil,Omega,130,15.27,1985.1,0.15,1,Canada,iHerb,1
568,27-07-2020,Multivitamin,Vitamin,140,51,7140,0.01,1,USA,Amazon,1
569,27-07-2020,Pre-Workout,Performance,157,25.39,3986.23,0.15,3,Canada,Amazon,1
570,27-07-2020,BCAA,Amino Acid,162,46.51,7534.62,0.09,2,UK,iHerb,1
571,27-07-2020,Creatine,Performance,149,45.09,6718.41,0.14,1,USA,Walmart,1
572,27-07-2020,Zinc,Mineral,170,25.79,4384.3,0.01,3,USA,Walmart,1
573,27-07-2020,Collagen Peptides,Protein,157,43.78,6873.46,0.1,2,Canada,Amazon,1
574,27-07-2020,Magnesium,Mineral,148,56.74,8397.52,0.06,0,UK,iHerb,0
575,27-07-2020,Ashwagandha,Herbal,153,28.89,4420.17,0.02,1,USA,Amazon,1
576,27-07-2020,Melatonin,Sleep Aid,150,42.91,6436.5,0.25,1,Canada,iHerb,1
577,27-07-2020,Biotin,Vitamin,145,15.76,2285.2,0.22,1,USA,Amazon,1
578,27-07-2020,Green Tea Extract,Fat Burner,146,32.1,4686.6,0.16,0,USA,Walmart,0
579,27-07-2020,Iron Supplement,Mineral,155,17.57,2723.35,0.12,2,USA,Amazon,1
580,27-07-2020,Electrolyte Powder,Hydration,153,26.9,4115.7,0.03,1,UK,iHerb,1
581,03-08-2020,Whey Protein,Protein,136,20.44,2779.84,0.01,1,UK,Walmart,1
582,03-08-2020,Vitamin C,Vitamin,153,38.85,5944.05,0.09,3,Canada,Walmart,1
583,03-08-2020,Fish Oil,Omega,151,38.29,5781.79,0.23,1,USA,iHerb,1
584,03-08-2020,Multivitamin,Vitamin,142,17.57,2494.94,0.11,2,USA,Walmart,1
585,03-08-2020,Pre-Workout,Performance,160,51.42,8227.2,0.02,1,Canada,iHerb,1
586,03-08-2020,BCAA,Amino Acid,155,49.17,7621.35,0.07,4,Canada,Amazon,1
587,03-08-2020,Creatine,Performance,134,58.55,7845.7,0.04,2,UK,Amazon,1
588,03-08-2020,Zinc,Mineral,119,35.81,4261.39,0.15,3,USA,Amazon,1
589,03-08-2020,Collagen Peptides,Protein,156,50.48,7874.88,0.24,0,Canada,Walmart,0
590,03-08-2020,Magnesium,Mineral,162,16.61,2690.82,0.11,2,Canada,Amazon,1
591,03-08-2020,Ashwagandha,Herbal,146,39.97,5835.62,0.23,1,USA,Amazon,1
592,03-08-2020,Melatonin,Sleep Aid,139,12.42,1726.38,0.21,2,Canada,Amazon,1
593,03-08-2020,Biotin,Vitamin,153,49.99,7648.47,0.14,3,USA,Walmart,1
594,03-08-2020,Green Tea Extract,Fat Burner,155,39.93,6189.15,0.1,4,UK,Walmart,1
595,03-08-2020,Iron Supplement,Mineral,151,21.02,3174.02,0.16,2,Canada,Amazon,1
596,03-08-2020,Electrolyte Powder,Hydration,137,40.22,5510.14,0.19,1,Canada,Walmart,1
597,10-08-2020,Whey Protein,Protein,139,14.01,1947.39,0.11,0,Canada,iHerb,0
598,10-08-2020,Vitamin C,Vitamin,137,29.34,4019.58,0.01,1,Canada,Walmart,1
599,10-08-2020,Fish Oil,Omega,150,29.14,4371,0.21,0,UK,Amazon,0
600,10-08-2020,Multivitamin,Vitamin,150,13.56,2034,0.14,2,UK,Walmart,1
601,10-08-2020,Pre-Workout,Performance,167,57.99,9684.33,0.01,0,UK,iHerb,0
602,10-08-2020,BCAA,Amino Acid,120,37.06,4447.2,0.16,0,Canada,Walmart,0
603,10-08-2020,Creatine,Performance,176,24.83,4370.08,0.02,0,UK,iHerb,0
604,10-08-2020,Zinc,Mineral,134,35.93,4814.62,0.06,1,Canada,iHerb,1
605,10-08-2020,Collagen Peptides,Protein,177,29.11,5152.47,0.14,0,USA,Walmart,0
606,10-08-2020,Magnesium,Mineral,155,34.48,5344.4,0.1,0,Canada,Walmart,0
607,10-08-2020,Ashwagandha,Herbal,144,14.92,2148.48,0.24,2,UK,Amazon,1
608,10-08-2020,Melatonin,Sleep Aid,158,29.66,4686.28,0.06,0,USA,Walmart,0
609,10-08-2020,Biotin,Vitamin,137,43.88,6011.56,0.14,1,Canada,Amazon,1
610,10-08-2020,Green Tea Extract,Fat Burner,171,24.03,4109.13,0.09,3,USA,iHerb,1
611,10-08-2020,Iron Supplement,Mineral,166,21.23,3524.18,0.1,1,USA,Amazon,1
612,10-08-2020,Electrolyte Powder,Hydration,162,46.54,7539.48,0.11,2,USA,iHerb,1
613,17-08-2020,Whey Protein,Protein,163,53.32,8691.16,0.01,2,UK,iHerb,1
614,17-08-2020,Vitamin C,Vitamin,135,37.43,5053.05,0.1,1,Canada,iHerb,1
615,17-08-2020,Fish Oil,Omega,156,16.65,2597.4,0.04,4,Canada,iHerb,1
616,17-08-2020,Multivitamin,Vitamin,145,34.19,4957.55,0.1,1,USA,Walmart,1
617,17-08-2020,Pre-Workout,Performance,153,18.07,2764.71,0.12,2,UK,Walmart,1
618,17-08-2020,BCAA,Amino Acid,152,47.11,7160.72,0.01,1,UK,Amazon,1
619,17-08-2020,Creatine,Performance,161,23.06,3712.66,0.17,2,Canada,Walmart,1
620,17-08-2020,Zinc,Mineral,162,40.51,6562.62,0.12,0,Canada,Amazon,0
621,17-08-2020,Collagen Peptides,Protein,141,39.96,5634.36,0.13,1,USA,Amazon,1
622,17-08-2020,Magnesium,Mineral,142,11.2,1590.4,0.15,3,Canada,iHerb,1
623,17-08-2020,Ashwagandha,Herbal,137,14.57,1996.09,0.16,1,USA,Walmart,1
624,17-08-2020,Melatonin,Sleep Aid,147,54.83,8060.01,0.05,0,Canada,Walmart,0
625,17-08-2020,Biotin,Vitamin,165,54.53,8997.45,0.15,3,UK,iHerb,1
626,17-08-2020,Green Tea Extract,Fat Burner,147,55.65,8180.55,0.14,0,Canada,Walmart,0
627,17-08-2020,Iron Supplement,Mineral,141,22.34,3149.94,0.08,1,Canada,iHerb,1
628,17-08-2020,Electrolyte Powder,Hydration,153,40.77,6237.81,0.02,0,UK,iHerb,0
629,24-08-2020,Whey Protein,Protein,137,20.7,2835.9,0.07,1,UK,iHerb,1
630,24-08-2020,Vitamin C,Vitamin,162,42.47,6880.14,0.17,3,UK,Amazon,1
631,24-08-2020,Fish Oil,Omega,173,17.69,3060.37,0.22,1,Canada,Amazon,1
632,24-08-2020,Multivitamin,Vitamin,152,43.95,6680.4,0.23,6,UK,Amazon,1
633,24-08-2020,Pre-Workout,Performance,158,53.99,8530.42,0.01,1,USA,iHerb,1
634,24-08-2020,BCAA,Amino Acid,168,21.03,3533.04,0.03,3,UK,Amazon,1
635,24-08-2020,Creatine,Performance,150,21.95,3292.5,0.19,2,Canada,iHerb,1
636,24-08-2020,Zinc,Mineral,143,20.48,2928.64,0.24,2,UK,iHerb,1
637,24-08-2020,Collagen Peptides,Protein,174,49.09,8541.66,0.19,2,Canada,iHerb,1
638,24-08-2020,Magnesium,Mineral,134,46.47,6226.98,0.14,0,USA,Walmart,0
639,24-08-2020,Ashwagandha,Herbal,150,31.37,4705.5,0.16,2,USA,Amazon,1
640,24-08-2020,Melatonin,Sleep Aid,140,23.46,3284.4,0.05,2,USA,iHerb,1
641,24-08-2020,Biotin,Vitamin,170,47.56,8085.2,0.22,3,USA,Amazon,1
642,24-08-2020,Green Tea Extract,Fat Burner,146,13.12,1915.52,0.12,0,Canada,Walmart,0
643,24-08-2020,Iron Supplement,Mineral,140,50.44,7061.6,0.22,1,Canada,iHerb,1
644,24-08-2020,Electrolyte Powder,Hydration,165,48.23,7957.95,0.04,2,USA,Walmart,1
645,31-08-2020,Whey Protein,Protein,176,26.58,4678.08,0.13,2,USA,Walmart,1
646,31-08-2020,Vitamin C,Vitamin,150,25.6,3840,0.2,3,USA,Amazon,1
647,31-08-2020,Fish Oil,Omega,144,47.59,6852.96,0.2,4,UK,Amazon,1
648,31-08-2020,Multivitamin,Vitamin,143,16.58,2370.94,0.18,2,UK,Amazon,1
649,31-08-2020,Pre-Workout,Performance,156,53.65,8369.4,0.04,0,UK,Amazon,0
650,31-08-2020,BCAA,Amino Acid,158,52.45,8287.1,0.1,0,Canada,Amazon,0
651,31-08-2020,Creatine,Performance,164,19.46,3191.44,0.18,2,Canada,Walmart,1
652,31-08-2020,Zinc,Mineral,154,51.44,7921.76,0.21,2,UK,Walmart,1
653,31-08-2020,Collagen Peptides,Protein,132,43.55,5748.6,0.17,1,UK,Walmart,1
654,31-08-2020,Magnesium,Mineral,167,15.63,2610.21,0.1,3,USA,iHerb,1
655,31-08-2020,Ashwagandha,Herbal,156,23.53,3670.68,0.06,4,Canada,iHerb,1
656,31-08-2020,Melatonin,Sleep Aid,142,29.66,4211.72,0.03,0,USA,iHerb,0
657,31-08-2020,Biotin,Vitamin,151,28.46,4297.46,0.09,1,USA,Amazon,1
658,31-08-2020,Green Tea Extract,Fat Burner,151,54,8154,0.13,1,USA,iHerb,1
659,31-08-2020,Iron Supplement,Mineral,140,43.16,6042.4,0.15,1,Canada,iHerb,1
660,31-08-2020,Electrolyte Powder,Hydration,147,19.79,2909.13,0.21,2,Canada,Amazon,1
661,07-09-2020,Whey Protein,Protein,147,22.83,3356.01,0.19,1,UK,Amazon,1
662,07-09-2020,Vitamin C,Vitamin,143,59.79,8549.97,0.11,3,USA,iHerb,1
663,07-09-2020,Fish Oil,Omega,144,20.21,2910.24,0.1,0,Canada,iHerb,0
664,07-09-2020,Multivitamin,Vitamin,164,18.39,3015.96,0.03,0,USA,Amazon,0
665,07-09-2020,Pre-Workout,Performance,147,35.62,5236.14,0.09,1,UK,iHerb,1
666,07-09-2020,BCAA,Amino Acid,154,15.53,2391.62,0.01,5,Canada,Walmart,1
667,07-09-2020,Creatine,Performance,140,19.49,2728.6,0.01,1,USA,iHerb,1
668,07-09-2020,Zinc,Mineral,162,32.21,5218.02,0.17,1,USA,Walmart,1
669,07-09-2020,Collagen Peptides,Protein,165,10.5,1732.5,0.19,1,USA,Amazon,1
670,07-09-2020,Magnesium,Mineral,140,59.61,8345.4,0.21,0,USA,iHerb,0
671,07-09-2020,Ashwagandha,Herbal,158,10.35,1635.3,0.1,1,USA,Walmart,1
672,07-09-2020,Melatonin,Sleep Aid,163,51.38,8374.94,0,1,Canada,Walmart,1
673,07-09-2020,Biotin,Vitamin,140,13.41,1877.4,0.05,1,USA,Amazon,1
